session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
fx1uwv1t,1,ub5pmbas,1,Intro,Intro_Welcome,1625149563,1,0,0
fx1uwv1t,1,ub5pmbas,2,Intro,Intro_Instructions,1625149579,1,0,0
fx1uwv1t,2,yr950nsm,1,Intro,Intro_Welcome,1625149759,1,0,0
fx1uwv1t,2,yr950nsm,2,Intro,Intro_Instructions,1625149934,1,0,0
fx1uwv1t,3,dolzns5s,1,Intro,Intro_Welcome,1625149958,1,0,0
fx1uwv1t,1,ub5pmbas,3,dPGG,dPGG_InitialWaitPage,1625150185,1,0,1
fx1uwv1t,1,ub5pmbas,6,dPGG,ResultsWaitPage,1625150186,1,0,1
fx1uwv1t,1,ub5pmbas,13,dPGG,ResultsWaitPage,1625150186,2,0,1
fx1uwv1t,1,ub5pmbas,20,dPGG,ResultsWaitPage,1625150186,3,0,1
fx1uwv1t,1,ub5pmbas,27,dPGG,ResultsWaitPage,1625150186,4,0,1
fx1uwv1t,1,ub5pmbas,34,dPGG,ResultsWaitPage,1625150186,5,0,1
fx1uwv1t,1,ub5pmbas,41,dPGG,ResultsWaitPage,1625150186,6,0,1
fx1uwv1t,1,ub5pmbas,48,dPGG,ResultsWaitPage,1625150187,7,0,1
fx1uwv1t,1,ub5pmbas,55,dPGG,ResultsWaitPage,1625150187,8,0,1
fx1uwv1t,1,ub5pmbas,62,dPGG,ResultsWaitPage,1625150187,9,0,1
fx1uwv1t,1,ub5pmbas,69,dPGG,ResultsWaitPage,1625150187,10,0,1
fx1uwv1t,1,ub5pmbas,74,Outro,Outro_Personality,1625150210,1,0,0
fx1uwv1t,1,ub5pmbas,75,Outro,Outro_Covariates,1625150217,1,0,0
fx1uwv1t,1,ub5pmbas,76,Outro,Outro_CLICCS,1625150219,1,0,0
fx1uwv1t,3,dolzns5s,2,Intro,Intro_Instructions,1625150247,1,0,0
fx1uwv1t,6,i0ft3vnn,1,Intro,Intro_Welcome,1625150256,1,0,0
fx1uwv1t,6,i0ft3vnn,2,Intro,Intro_Instructions,1625150267,1,0,0
fx1uwv1t,7,i773ff05,1,Intro,Intro_Welcome,1625150271,1,0,0
fx1uwv1t,7,i773ff05,2,Intro,Intro_Instructions,1625150283,1,0,0
fx1uwv1t,3,dolzns5s,3,dPGG,dPGG_InitialWaitPage,1625150283,1,0,1
fx1uwv1t,2,yr950nsm,3,dPGG,dPGG_InitialWaitPage,1625150283,1,0,1
fx1uwv1t,6,i0ft3vnn,3,dPGG,dPGG_InitialWaitPage,1625150283,1,0,1
fx1uwv1t,7,i773ff05,3,dPGG,dPGG_InitialWaitPage,1625150283,1,0,1
fx1uwv1t,7,i773ff05,5,dPGG,dPGG_Decision,1625150293,1,0,0
fx1uwv1t,3,dolzns5s,5,dPGG,dPGG_Decision,1625150298,1,0,0
fx1uwv1t,2,yr950nsm,5,dPGG,dPGG_Decision,1625150305,1,0,0
fx1uwv1t,6,i0ft3vnn,5,dPGG,dPGG_Decision,1625150328,1,0,0
fx1uwv1t,3,dolzns5s,6,dPGG,ResultsWaitPage,1625150329,1,0,1
fx1uwv1t,2,yr950nsm,6,dPGG,ResultsWaitPage,1625150329,1,0,1
fx1uwv1t,7,i773ff05,6,dPGG,ResultsWaitPage,1625150329,1,0,1
fx1uwv1t,6,i0ft3vnn,6,dPGG,ResultsWaitPage,1625150329,1,0,1
fx1uwv1t,6,i0ft3vnn,12,dPGG,dPGG_Decision,1625150352,2,0,0
fx1uwv1t,7,i773ff05,12,dPGG,dPGG_Decision,1625150365,2,0,0
fx1uwv1t,3,dolzns5s,12,dPGG,dPGG_Decision,1625150371,2,0,0
fx1uwv1t,2,yr950nsm,12,dPGG,dPGG_Decision,1625150376,2,0,0
fx1uwv1t,3,dolzns5s,13,dPGG,ResultsWaitPage,1625150376,2,0,1
fx1uwv1t,6,i0ft3vnn,13,dPGG,ResultsWaitPage,1625150376,2,0,1
fx1uwv1t,7,i773ff05,13,dPGG,ResultsWaitPage,1625150376,2,0,1
fx1uwv1t,2,yr950nsm,13,dPGG,ResultsWaitPage,1625150376,2,0,1
fx1uwv1t,8,ozbx51yu,1,Intro,Intro_Welcome,1625150526,1,0,0
jyf8xd0s,20,nswbucyb,1,Intro,Intro_Welcome,1625151640,1,0,0
jyf8xd0s,1,7qxdsoam,1,Intro,Intro_Welcome,1625151640,1,0,0
jyf8xd0s,23,fnp542ah,1,Intro,Intro_Welcome,1625151640,1,0,0
jyf8xd0s,28,qc9i5tcf,1,Intro,Intro_Welcome,1625151641,1,0,0
jyf8xd0s,13,wxz5apgl,1,Intro,Intro_Welcome,1625151642,1,0,0
jyf8xd0s,26,tq9xpl62,1,Intro,Intro_Welcome,1625151643,1,0,0
jyf8xd0s,6,noh2twn0,1,Intro,Intro_Welcome,1625151643,1,0,0
jyf8xd0s,4,hwazt60e,1,Intro,Intro_Welcome,1625151644,1,0,0
jyf8xd0s,3,4q799so5,1,Intro,Intro_Welcome,1625151645,1,0,0
jyf8xd0s,16,mzrhqeq9,1,Intro,Intro_Welcome,1625151646,1,0,0
jyf8xd0s,5,mws1e1et,1,Intro,Intro_Welcome,1625151646,1,0,0
jyf8xd0s,8,lu3l8xac,1,Intro,Intro_Welcome,1625151646,1,0,0
jyf8xd0s,29,ge4wu0yq,1,Intro,Intro_Welcome,1625151648,1,0,0
jyf8xd0s,32,8wjhbssn,1,Intro,Intro_Welcome,1625151648,1,0,0
jyf8xd0s,7,o4hnha0r,1,Intro,Intro_Welcome,1625151648,1,0,0
jyf8xd0s,25,fkjiwkub,1,Intro,Intro_Welcome,1625151649,1,0,0
jyf8xd0s,21,mp7thwfr,1,Intro,Intro_Welcome,1625151650,1,0,0
jyf8xd0s,30,10bdchsy,1,Intro,Intro_Welcome,1625151650,1,0,0
jyf8xd0s,24,lr17ksyy,1,Intro,Intro_Welcome,1625151650,1,0,0
jyf8xd0s,22,h56b8po1,1,Intro,Intro_Welcome,1625151651,1,0,0
jyf8xd0s,2,1nlrkolq,1,Intro,Intro_Welcome,1625151654,1,0,0
jyf8xd0s,10,0tmkyzhn,1,Intro,Intro_Welcome,1625151654,1,0,0
jyf8xd0s,12,6iej8m36,1,Intro,Intro_Welcome,1625151655,1,0,0
jyf8xd0s,14,qygq0e1o,1,Intro,Intro_Welcome,1625151656,1,0,0
jyf8xd0s,27,7v7fea76,1,Intro,Intro_Welcome,1625151658,1,0,0
jyf8xd0s,15,542u0l1u,1,Intro,Intro_Welcome,1625151658,1,0,0
jyf8xd0s,18,m9mb1jyf,1,Intro,Intro_Welcome,1625151662,1,0,0
jyf8xd0s,17,snp7022l,1,Intro,Intro_Welcome,1625151663,1,0,0
jyf8xd0s,19,exquhzcv,1,Intro,Intro_Welcome,1625151666,1,0,0
jyf8xd0s,11,70l2i4j9,1,Intro,Intro_Welcome,1625151669,1,0,0
jyf8xd0s,31,ct9vd8l8,1,Intro,Intro_Welcome,1625151682,1,0,0
jyf8xd0s,9,aoggj216,1,Intro,Intro_Welcome,1625151687,1,0,0
jyf8xd0s,33,n6a2t3e7,1,Intro,Intro_Welcome,1625151766,1,0,0
jyf8xd0s,7,o4hnha0r,2,Intro,Intro_Instructions,1625151977,1,0,0
jyf8xd0s,34,v0qqq5z3,1,Intro,Intro_Welcome,1625152011,1,0,0
jyf8xd0s,16,mzrhqeq9,2,Intro,Intro_Instructions,1625152023,1,0,0
jyf8xd0s,2,1nlrkolq,2,Intro,Intro_Instructions,1625152097,1,0,0
jyf8xd0s,25,fkjiwkub,2,Intro,Intro_Instructions,1625152108,1,0,0
jyf8xd0s,7,o4hnha0r,3,dPGG,dPGG_InitialWaitPage,1625152109,1,0,1
jyf8xd0s,2,1nlrkolq,3,dPGG,dPGG_InitialWaitPage,1625152109,1,0,1
jyf8xd0s,16,mzrhqeq9,3,dPGG,dPGG_InitialWaitPage,1625152109,1,0,1
jyf8xd0s,25,fkjiwkub,3,dPGG,dPGG_InitialWaitPage,1625152109,1,0,1
jyf8xd0s,18,m9mb1jyf,2,Intro,Intro_Instructions,1625152120,1,0,0
jyf8xd0s,2,1nlrkolq,5,dPGG,dPGG_Decision,1625152120,1,0,0
jyf8xd0s,7,o4hnha0r,5,dPGG,dPGG_Decision,1625152122,1,0,0
jyf8xd0s,16,mzrhqeq9,5,dPGG,dPGG_Decision,1625152126,1,0,0
jyf8xd0s,28,qc9i5tcf,2,Intro,Intro_Instructions,1625152128,1,0,0
jyf8xd0s,25,fkjiwkub,5,dPGG,dPGG_Decision,1625152139,1,0,0
jyf8xd0s,7,o4hnha0r,6,dPGG,ResultsWaitPage,1625152139,1,0,1
jyf8xd0s,2,1nlrkolq,6,dPGG,ResultsWaitPage,1625152139,1,0,1
jyf8xd0s,16,mzrhqeq9,6,dPGG,ResultsWaitPage,1625152139,1,0,1
jyf8xd0s,25,fkjiwkub,6,dPGG,ResultsWaitPage,1625152139,1,0,1
jyf8xd0s,2,1nlrkolq,12,dPGG,dPGG_Decision,1625152151,2,0,0
jyf8xd0s,7,o4hnha0r,12,dPGG,dPGG_Decision,1625152173,2,0,0
jyf8xd0s,25,fkjiwkub,12,dPGG,dPGG_Decision,1625152178,2,0,0
jyf8xd0s,16,mzrhqeq9,12,dPGG,dPGG_Decision,1625152180,2,0,0
jyf8xd0s,7,o4hnha0r,13,dPGG,ResultsWaitPage,1625152181,2,0,1
jyf8xd0s,2,1nlrkolq,13,dPGG,ResultsWaitPage,1625152181,2,0,1
jyf8xd0s,16,mzrhqeq9,13,dPGG,ResultsWaitPage,1625152181,2,0,1
jyf8xd0s,25,fkjiwkub,13,dPGG,ResultsWaitPage,1625152181,2,0,1
jyf8xd0s,16,mzrhqeq9,19,dPGG,dPGG_Decision,1625152204,3,0,0
jyf8xd0s,2,1nlrkolq,19,dPGG,dPGG_Decision,1625152208,3,0,0
jyf8xd0s,25,fkjiwkub,19,dPGG,dPGG_Decision,1625152215,3,0,0
jyf8xd0s,19,exquhzcv,2,Intro,Intro_Instructions,1625152219,1,0,0
jyf8xd0s,7,o4hnha0r,19,dPGG,dPGG_Decision,1625152219,3,0,0
jyf8xd0s,7,o4hnha0r,20,dPGG,ResultsWaitPage,1625152219,3,0,1
jyf8xd0s,2,1nlrkolq,20,dPGG,ResultsWaitPage,1625152219,3,0,1
jyf8xd0s,16,mzrhqeq9,20,dPGG,ResultsWaitPage,1625152219,3,0,1
jyf8xd0s,25,fkjiwkub,20,dPGG,ResultsWaitPage,1625152219,3,0,1
jyf8xd0s,2,1nlrkolq,26,dPGG,dPGG_Decision,1625152233,4,0,0
jyf8xd0s,7,o4hnha0r,26,dPGG,dPGG_Decision,1625152236,4,0,0
jyf8xd0s,25,fkjiwkub,26,dPGG,dPGG_Decision,1625152241,4,0,0
jyf8xd0s,21,mp7thwfr,2,Intro,Intro_Instructions,1625152243,1,0,0
jyf8xd0s,21,mp7thwfr,3,dPGG,dPGG_InitialWaitPage,1625152249,1,0,1
jyf8xd0s,18,m9mb1jyf,3,dPGG,dPGG_InitialWaitPage,1625152249,1,0,1
jyf8xd0s,19,exquhzcv,3,dPGG,dPGG_InitialWaitPage,1625152249,1,0,1
jyf8xd0s,28,qc9i5tcf,3,dPGG,dPGG_InitialWaitPage,1625152249,1,0,1
jyf8xd0s,16,mzrhqeq9,26,dPGG,dPGG_Decision,1625152250,4,0,0
jyf8xd0s,7,o4hnha0r,27,dPGG,ResultsWaitPage,1625152250,4,0,1
jyf8xd0s,2,1nlrkolq,27,dPGG,ResultsWaitPage,1625152250,4,0,1
jyf8xd0s,16,mzrhqeq9,27,dPGG,ResultsWaitPage,1625152250,4,0,1
jyf8xd0s,25,fkjiwkub,27,dPGG,ResultsWaitPage,1625152250,4,0,1
jyf8xd0s,21,mp7thwfr,5,dPGG,dPGG_Decision,1625152259,1,0,0
jyf8xd0s,2,1nlrkolq,33,dPGG,dPGG_Decision,1625152265,5,0,0
jyf8xd0s,28,qc9i5tcf,5,dPGG,dPGG_Decision,1625152266,1,0,0
jyf8xd0s,18,m9mb1jyf,5,dPGG,dPGG_Decision,1625152268,1,0,0
jyf8xd0s,7,o4hnha0r,33,dPGG,dPGG_Decision,1625152272,5,0,0
jyf8xd0s,16,mzrhqeq9,33,dPGG,dPGG_Decision,1625152275,5,0,0
jyf8xd0s,25,fkjiwkub,33,dPGG,dPGG_Decision,1625152277,5,0,0
jyf8xd0s,2,1nlrkolq,34,dPGG,ResultsWaitPage,1625152277,5,0,1
jyf8xd0s,16,mzrhqeq9,34,dPGG,ResultsWaitPage,1625152277,5,0,1
jyf8xd0s,7,o4hnha0r,34,dPGG,ResultsWaitPage,1625152277,5,0,1
jyf8xd0s,25,fkjiwkub,34,dPGG,ResultsWaitPage,1625152277,5,0,1
jyf8xd0s,19,exquhzcv,5,dPGG,dPGG_Decision,1625152283,1,0,0
jyf8xd0s,28,qc9i5tcf,6,dPGG,ResultsWaitPage,1625152283,1,0,1
jyf8xd0s,21,mp7thwfr,6,dPGG,ResultsWaitPage,1625152283,1,0,1
jyf8xd0s,19,exquhzcv,6,dPGG,ResultsWaitPage,1625152283,1,0,1
jyf8xd0s,18,m9mb1jyf,6,dPGG,ResultsWaitPage,1625152283,1,0,1
jyf8xd0s,2,1nlrkolq,40,dPGG,dPGG_Decision,1625152287,6,0,0
jyf8xd0s,25,fkjiwkub,40,dPGG,dPGG_Decision,1625152296,6,0,0
jyf8xd0s,7,o4hnha0r,40,dPGG,dPGG_Decision,1625152300,6,0,0
jyf8xd0s,28,qc9i5tcf,12,dPGG,dPGG_Decision,1625152305,2,0,0
jyf8xd0s,16,mzrhqeq9,40,dPGG,dPGG_Decision,1625152310,6,0,0
jyf8xd0s,2,1nlrkolq,41,dPGG,ResultsWaitPage,1625152310,6,0,1
jyf8xd0s,25,fkjiwkub,41,dPGG,ResultsWaitPage,1625152310,6,0,1
jyf8xd0s,16,mzrhqeq9,41,dPGG,ResultsWaitPage,1625152310,6,0,1
jyf8xd0s,7,o4hnha0r,41,dPGG,ResultsWaitPage,1625152310,6,0,1
jyf8xd0s,18,m9mb1jyf,12,dPGG,dPGG_Decision,1625152316,2,0,0
jyf8xd0s,21,mp7thwfr,12,dPGG,dPGG_Decision,1625152320,2,0,0
jyf8xd0s,16,mzrhqeq9,47,dPGG,dPGG_Decision,1625152323,7,0,0
jyf8xd0s,7,o4hnha0r,47,dPGG,dPGG_Decision,1625152329,7,0,0
jyf8xd0s,19,exquhzcv,12,dPGG,dPGG_Decision,1625152344,2,0,0
jyf8xd0s,25,fkjiwkub,47,dPGG,dPGG_Decision,1625152344,7,0,0
jyf8xd0s,18,m9mb1jyf,13,dPGG,ResultsWaitPage,1625152345,2,0,1
jyf8xd0s,19,exquhzcv,13,dPGG,ResultsWaitPage,1625152345,2,0,1
jyf8xd0s,28,qc9i5tcf,13,dPGG,ResultsWaitPage,1625152345,2,0,1
jyf8xd0s,21,mp7thwfr,13,dPGG,ResultsWaitPage,1625152345,2,0,1
jyf8xd0s,18,m9mb1jyf,19,dPGG,dPGG_Decision,1625152370,3,0,0
jyf8xd0s,28,qc9i5tcf,19,dPGG,dPGG_Decision,1625152371,3,0,0
jyf8xd0s,21,mp7thwfr,19,dPGG,dPGG_Decision,1625152377,3,0,0
jyf8xd0s,19,exquhzcv,19,dPGG,dPGG_Decision,1625152387,3,0,0
jyf8xd0s,18,m9mb1jyf,20,dPGG,ResultsWaitPage,1625152387,3,0,1
jyf8xd0s,19,exquhzcv,20,dPGG,ResultsWaitPage,1625152387,3,0,1
jyf8xd0s,21,mp7thwfr,20,dPGG,ResultsWaitPage,1625152387,3,0,1
jyf8xd0s,28,qc9i5tcf,20,dPGG,ResultsWaitPage,1625152387,3,0,1
jyf8xd0s,2,1nlrkolq,47,dPGG,dPGG_Decision,1625152396,7,0,0
jyf8xd0s,2,1nlrkolq,48,dPGG,ResultsWaitPage,1625152396,7,0,1
jyf8xd0s,7,o4hnha0r,48,dPGG,ResultsWaitPage,1625152396,7,0,1
jyf8xd0s,16,mzrhqeq9,48,dPGG,ResultsWaitPage,1625152396,7,0,1
jyf8xd0s,25,fkjiwkub,48,dPGG,ResultsWaitPage,1625152396,7,0,1
jyf8xd0s,28,qc9i5tcf,26,dPGG,dPGG_Decision,1625152399,4,0,0
jyf8xd0s,18,m9mb1jyf,26,dPGG,dPGG_Decision,1625152401,4,0,0
jyf8xd0s,21,mp7thwfr,26,dPGG,dPGG_Decision,1625152403,4,0,0
jyf8xd0s,19,exquhzcv,26,dPGG,dPGG_Decision,1625152414,4,0,0
jyf8xd0s,18,m9mb1jyf,27,dPGG,ResultsWaitPage,1625152414,4,0,1
jyf8xd0s,28,qc9i5tcf,27,dPGG,ResultsWaitPage,1625152414,4,0,1
jyf8xd0s,19,exquhzcv,27,dPGG,ResultsWaitPage,1625152414,4,0,1
jyf8xd0s,21,mp7thwfr,27,dPGG,ResultsWaitPage,1625152414,4,0,1
jyf8xd0s,13,wxz5apgl,2,Intro,Intro_Instructions,1625152424,1,0,0
jyf8xd0s,18,m9mb1jyf,33,dPGG,dPGG_Decision,1625152425,5,0,0
jyf8xd0s,28,qc9i5tcf,33,dPGG,dPGG_Decision,1625152426,5,0,0
jyf8xd0s,25,fkjiwkub,54,dPGG,dPGG_Decision,1625152428,8,0,0
jyf8xd0s,7,o4hnha0r,54,dPGG,dPGG_Decision,1625152430,8,0,0
jyf8xd0s,19,exquhzcv,33,dPGG,dPGG_Decision,1625152432,5,0,0
jyf8xd0s,16,mzrhqeq9,54,dPGG,dPGG_Decision,1625152436,8,0,0
jyf8xd0s,21,mp7thwfr,33,dPGG,dPGG_Decision,1625152437,5,0,0
jyf8xd0s,18,m9mb1jyf,34,dPGG,ResultsWaitPage,1625152437,5,0,1
jyf8xd0s,28,qc9i5tcf,34,dPGG,ResultsWaitPage,1625152437,5,0,1
jyf8xd0s,19,exquhzcv,34,dPGG,ResultsWaitPage,1625152437,5,0,1
jyf8xd0s,21,mp7thwfr,34,dPGG,ResultsWaitPage,1625152437,5,0,1
jyf8xd0s,18,m9mb1jyf,40,dPGG,dPGG_Decision,1625152449,6,0,0
jyf8xd0s,28,qc9i5tcf,40,dPGG,dPGG_Decision,1625152452,6,0,0
jyf8xd0s,21,mp7thwfr,40,dPGG,dPGG_Decision,1625152455,6,0,0
jyf8xd0s,19,exquhzcv,40,dPGG,dPGG_Decision,1625152456,6,0,0
jyf8xd0s,28,qc9i5tcf,41,dPGG,ResultsWaitPage,1625152456,6,0,1
jyf8xd0s,19,exquhzcv,41,dPGG,ResultsWaitPage,1625152456,6,0,1
jyf8xd0s,21,mp7thwfr,41,dPGG,ResultsWaitPage,1625152456,6,0,1
jyf8xd0s,18,m9mb1jyf,41,dPGG,ResultsWaitPage,1625152456,6,0,1
jyf8xd0s,3,4q799so5,2,Intro,Intro_Instructions,1625152459,1,0,0
jyf8xd0s,18,m9mb1jyf,47,dPGG,dPGG_Decision,1625152467,7,0,0
jyf8xd0s,28,qc9i5tcf,47,dPGG,dPGG_Decision,1625152468,7,0,0
jyf8xd0s,26,tq9xpl62,2,Intro,Intro_Instructions,1625152469,1,0,0
jyf8xd0s,29,ge4wu0yq,2,Intro,Intro_Instructions,1625152469,1,0,0
jyf8xd0s,13,wxz5apgl,3,dPGG,dPGG_InitialWaitPage,1625152470,1,0,1
jyf8xd0s,3,4q799so5,3,dPGG,dPGG_InitialWaitPage,1625152470,1,0,1
jyf8xd0s,29,ge4wu0yq,3,dPGG,dPGG_InitialWaitPage,1625152470,1,0,1
jyf8xd0s,26,tq9xpl62,3,dPGG,dPGG_InitialWaitPage,1625152470,1,0,1
jyf8xd0s,8,lu3l8xac,2,Intro,Intro_Instructions,1625152471,1,0,0
jyf8xd0s,2,1nlrkolq,54,dPGG,dPGG_Decision,1625152476,8,0,0
jyf8xd0s,7,o4hnha0r,55,dPGG,ResultsWaitPage,1625152476,8,0,1
jyf8xd0s,2,1nlrkolq,55,dPGG,ResultsWaitPage,1625152476,8,0,1
jyf8xd0s,16,mzrhqeq9,55,dPGG,ResultsWaitPage,1625152476,8,0,1
jyf8xd0s,25,fkjiwkub,55,dPGG,ResultsWaitPage,1625152476,8,0,1
jyf8xd0s,21,mp7thwfr,47,dPGG,dPGG_Decision,1625152477,7,0,0
jyf8xd0s,2,1nlrkolq,61,dPGG,dPGG_Decision,1625152482,9,0,0
jyf8xd0s,19,exquhzcv,47,dPGG,dPGG_Decision,1625152484,7,0,0
jyf8xd0s,28,qc9i5tcf,48,dPGG,ResultsWaitPage,1625152484,7,0,1
